Cluster,Cluster Name,Emissions per capita (MTCO2e),msa,Variable,Value
1,Sparse Active,3.9019720501382857,"Santa Rosa-Petaluma, CA",Population Density (/sq km),107.9270320928928
3,Sparse Auto,7.477711917618203,"Savannah, GA",Population Density (/sq km),96.04635958522373
3,Sparse Auto,4.935904516306623,"Scranton--Wilkes-Barre, PA",Population Density (/sq km),120.49029839007063
4,Auto Large,4.016145491034696,"Seattle-Tacoma-Bellevue, WA",Population Density (/sq km),240.5224016968008
7,Dense Active,6.171416522191772,"Sebastian-Vero Beach, FL",Population Density (/sq km),98.31897858210463
3,Sparse Auto,4.933259374200938,"Sebring-Avon Park, FL",Population Density (/sq km),36.53331814195013
5,Auto Small,5.17806469696228,"Sheboygan, WI",Population Density (/sq km),85.66367238684407
3,Sparse Auto,7.761637473094067,"Sherman-Denison, TX",Population Density (/sq km),52.3690680346788
3,Sparse Auto,8.378529719544437,"Sierra Vista-Douglas, AZ",Population Density (/sq km),7.867157001422521
3,Sparse Auto,6.886893822693476,"Sioux City, IA-NE-SD",Population Density (/sq km),26.5508849079876
3,Sparse Auto,5.799980096371984,"Sioux Falls, SD",Population Density (/sq km),39.484609028070416
1,Sparse Active,5.467465274251144,"South Bend-Mishawaka, IN-MI",Population Density (/sq km),43.34829221589927
5,Auto Small,6.276125083266998,"Spartanburg, SC",Population Density (/sq km),148.02663924982429
3,Sparse Auto,4.426849882297688,"Spokane-Spokane Valley, WA",Population Density (/sq km),49.9986380521641
5,Auto Small,5.824346483841725,"Springfield, IL",Population Density (/sq km),67.45394762440456
1,Sparse Active,4.235993310915118,"Springfield, MA",Population Density (/sq km),146.2124610118019
4,Auto Large,6.47887258388941,"Springfield, MO",Population Density (/sq km),59.52223964657568
5,Auto Small,6.284457485136258,"Springfield, OH",Population Density (/sq km),129.18929475801588
3,Sparse Auto,7.129655516556662,"St. Cloud, MN",Population Density (/sq km),42.8932883500632
1,Sparse Active,6.464416155466091,"St. George, UT",Population Density (/sq km),27.3369659839237
3,Sparse Auto,8.197444662274727,"St. Joseph, MO-KS",Population Density (/sq km),28.87544855938424
4,Auto Large,7.853257951103703,"St. Louis, MO-IL",Population Density (/sq km),134.0326010317649
1,Sparse Active,5.151074614680243,"State College, PA",Population Density (/sq km),56.21912303143181
4,Auto Large,4.868642128229999,"Stockton, CA",Population Density (/sq km),203.56400841303795
3,Sparse Auto,7.333344775936028,"Sumter, SC",Population Density (/sq km),39.461318261535766
3,Sparse Auto,4.578972069283096,"Syracuse, NY",Population Density (/sq km),87.59834376971837
3,Sparse Auto,6.067544880918141,"Tallahassee, FL",Population Density (/sq km),57.03232509667163
4,Auto Large,5.016409330703997,"Tampa-St. Petersburg-Clearwater, FL",Population Density (/sq km),365.5447818273523
3,Sparse Auto,7.644165070464751,"Terre Haute, IN",Population Density (/sq km),37.22730126099309
3,Sparse Auto,9.612002934697832,"Texarkana, TX-AR",Population Density (/sq km),27.05301708822176
7,Dense Active,8.814653934638596,"The Villages, FL",Population Density (/sq km),86.56276262068029
3,Sparse Auto,5.9118254008047355,"Toledo, OH",Population Density (/sq km),112.48389430055478
3,Sparse Auto,6.70375305677546,"Topeka, KS",Population Density (/sq km),27.235694612883115
7,Dense Active,4.336879099474519,"Trenton-Princeton, NJ",Population Density (/sq km),621.2204279890575
4,Auto Large,4.355028155707587,"Tucson, AZ",Population Density (/sq km),43.65723477760413
4,Auto Large,6.339577637637868,"Tulsa, OK",Population Density (/sq km),59.44559119107348
3,Sparse Auto,8.70507916553966,"Tuscaloosa, AL",Population Density (/sq km),27.28423421763153
3,Sparse Auto,6.949742382139691,"Twin Falls, ID",Population Density (/sq km),16.82148145273248
5,Auto Small,6.2007482816460024,"Tyler, TX",Population Density (/sq km),93.58305977719694
3,Sparse Auto,5.057418883558467,"Utica-Rome, NY",Population Density (/sq km),41.377509816106574
3,Sparse Auto,7.439757348021337,"Valdosta, GA",Population Density (/sq km),34.70815473448044
3,Sparse Auto,9.890181156838809,"Victoria, TX",Population Density (/sq km),22.01096602429632
5,Auto Small,3.971891953277705,"Vineland-Bridgeton, NJ",Population Density (/sq km),86.67291936687754
3,Sparse Auto,4.488096268716279,"Visalia, CA",Population Density (/sq km),36.99489840903081
3,Sparse Auto,7.367966041177016,"Waco, TX",Population Density (/sq km),57.11541602637847
1,Sparse Active,5.234842239487217,"Walla Walla, WA",Population Density (/sq km),18.08795257172672
5,Auto Small,6.169884435593638,"Warner Robins, GA",Population Density (/sq km),132.7260536546794
3,Sparse Auto,5.630949721169618,"Waterloo-Cedar Falls, IA",Population Density (/sq km),43.1610552632177
1,Sparse Active,5.841225490215319,"Watertown-Fort Drum, NY",Population Density (/sq km),24.5473959912252
3,Sparse Auto,7.8403777971121515,"Wausau-Weston, WI",Population Density (/sq km),25.36342862061208
5,Auto Small,3.753406078646004,"Weirton-Steubenville, WV-OH",Population Density (/sq km),76.59948118395211
1,Sparse Active,5.54903872345699,"Wenatchee, WA",Population Density (/sq km),9.499345358152208
5,Auto Small,6.066200395776506,"Wheeling, WV-OH",Population Density (/sq km),56.271527569676856
3,Sparse Auto,6.799822203000577,"Wichita Falls, TX",Population Density (/sq km),22.027944058308787
4,Auto Large,5.676112120059677,"Wichita, KS",Population Density (/sq km),59.05948245966125
5,Auto Small,4.861627230597881,"Williamsport, PA",Population Density (/sq km),35.35949290111191
5,Auto Small,4.6117208538858465,"Wilmington, NC",Population Density (/sq km),89.62198226225854
3,Sparse Auto,5.512735457830683,"Winston-Salem, NC",Population Density (/sq km),127.110784034066
3,Sparse Auto,4.52818621846808,"Worcester, MA-CT",Population Density (/sq km),173.27583207907315
3,Sparse Auto,4.88595041494122,"Yakima, WA",Population Density (/sq km),22.45982493580511
5,Auto Small,4.242958869040292,"York-Hanover, PA",Population Density (/sq km),189.84774784955323
3,Sparse Auto,5.224639584543608,"Youngstown-Warren-Boardman, OH-PA",Population Density (/sq km),119.18210226305152
5,Auto Small,3.036598816830966,"Yuba City, CA",Population Density (/sq km),53.63145894871725
3,Sparse Auto,5.533761312024776,"Yuma, AZ",Population Density (/sq km),14.768092643932912
3,Sparse Auto,8.521780192812306,"Abilene, TX",Cooling Degree Days (°Df),2383.0
7,Dense Active,5.224953343032942,"Akron, OH",Cooling Degree Days (°Df),823.0
3,Sparse Auto,6.560072038030802,"Albany, GA",Cooling Degree Days (°Df),2546.75
1,Sparse Active,6.8956968499881794,"Albany-Lebanon, OR",Cooling Degree Days (°Df),163.0
3,Sparse Auto,4.563193172897371,"Albany-Schenectady-Troy, NY",Cooling Degree Days (°Df),529.4
4,Auto Large,7.038307492087349,"Albuquerque, NM",Cooling Degree Days (°Df),938.75
3,Sparse Auto,4.661572413217785,"Allentown-Bethlehem-Easton, PA-NJ",Cooling Degree Days (°Df),730.75
5,Auto Small,4.693678102809026,"Altoona, PA",Cooling Degree Days (°Df),662.0
3,Sparse Auto,9.762586464058558,"Amarillo, TX",Cooling Degree Days (°Df),1769.2
1,Sparse Active,6.588536340832919,"Ames, IA",Cooling Degree Days (°Df),941.5
7,Dense Active,4.402935620842415,"Ann Arbor, MI",Cooling Degree Days (°Df),683.0
5,Auto Small,6.64554937950233,"Anniston-Oxford, AL",Cooling Degree Days (°Df),1798.0
5,Auto Small,5.39452754882885,"Appleton, WI",Cooling Degree Days (°Df),605.0
3,Sparse Auto,5.7107441421080205,"Asheville, NC",Cooling Degree Days (°Df),609.25
5,Auto Small,5.370655597161981,"Athens-Clarke County, GA",Cooling Degree Days (°Df),1799.25
4,Auto Large,5.789558925442073,"Atlanta-Sandy Springs-Alpharetta, GA",Cooling Degree Days (°Df),1714.2068965517242
5,Auto Small,4.510060212334464,"Atlantic City-Hammonton, NJ",Cooling Degree Days (°Df),1155.0
5,Auto Small,6.289928297636136,"Auburn-Opelika, AL",Cooling Degree Days (°Df),1936.0
4,Auto Large,5.969913473634678,"Augusta-Richmond County, GA-SC",Cooling Degree Days (°Df),2169.714285714286
4,Auto Large,4.331190339513039,"Austin-Round Rock-Georgetown, TX",Cooling Degree Days (°Df),3060.4
4,Auto Large,6.556526134153044,"Bakersfield, CA",Cooling Degree Days (°Df),2036.0
4,Auto Large,5.042565645376257,"Baltimore-Columbia-Towson, MD",Cooling Degree Days (°Df),1218.3333333333333
1,Sparse Active,5.787938338174279,"Bangor, ME",Cooling Degree Days (°Df),310.0
1,Sparse Active,6.5569086788700774,"Barnstable Town, MA",Cooling Degree Days (°Df),656.0
5,Auto Small,5.718416953304107,"Battle Creek, MI",Cooling Degree Days (°Df),710.0
5,Auto Small,5.806592106921938,"Bay City, MI",Cooling Degree Days (°Df),709.0
3,Sparse Auto,7.23804529158365,"Beaumont-Port Arthur, TX",Cooling Degree Days (°Df),2990.0
5,Auto Small,6.354726056662507,"Beckley, WV",Cooling Degree Days (°Df),678.5
1,Sparse Active,4.160915236395564,"Bellingham, WA",Cooling Degree Days (°Df),33.0
1,Sparse Active,4.244615460866778,"Bend, OR",Cooling Degree Days (°Df),140.0
3,Sparse Auto,6.818462426750208,"Billings, MT",Cooling Degree Days (°Df),375.3333333333333
5,Auto Small,5.625499323594822,"Binghamton, NY",Cooling Degree Days (°Df),501.5
4,Auto Large,7.819034591152687,"Birmingham-Hoover, AL",Cooling Degree Days (°Df),1898.0
1,Sparse Active,8.620673178483822,"Bismarck, ND",Cooling Degree Days (°Df),578.0
3,Sparse Auto,5.936537030801337,"Bloomington, IL",Cooling Degree Days (°Df),974.0
5,Auto Small,4.999595890399523,"Bloomington, IN",Cooling Degree Days (°Df),976.0
5,Auto Small,6.719566195091469,"Bloomsburg-Berwick, PA",Cooling Degree Days (°Df),742.0
4,Auto Large,4.910866644404342,"Boise City, ID",Cooling Degree Days (°Df),563.6
4,Auto Large,4.016309705704,"Boston-Cambridge-Newton, MA-NH",Cooling Degree Days (°Df),696.5714285714286
3,Sparse Auto,6.660842572305076,"Bowling Green, KY",Cooling Degree Days (°Df),1382.75
4,Auto Large,3.773433361377403,"Bremerton-Silverdale-Port Orchard, WA",Cooling Degree Days (°Df),181.0
7,Dense Active,4.132225329902902,"Bridgeport-Stamford-Norwalk, CT",Cooling Degree Days (°Df),866.0
3,Sparse Auto,4.05226043435715,"Brownsville-Harlingen, TX",Cooling Degree Days (°Df),4558.0
3,Sparse Auto,9.935164751675893,"Brunswick, GA",Cooling Degree Days (°Df),2840.333333333333
1,Sparse Active,3.65299609243732,"Buffalo-Cheektowaga, NY",Cooling Degree Days (°Df),639.0
5,Auto Small,4.82296733211575,"Burlington, NC",Cooling Degree Days (°Df),1367.0
1,Sparse Active,5.851998579706925,"Burlington-South Burlington, VT",Cooling Degree Days (°Df),473.0
5,Auto Small,4.490797852429514,"Canton-Massillon, OH",Cooling Degree Days (°Df),812.5
7,Dense Active,5.169660208099404,"Cape Coral-Fort Myers, FL",Cooling Degree Days (°Df),4457.0
3,Sparse Auto,7.421326825857359,"Cape Girardeau, MO-IL",Cooling Degree Days (°Df),1380.6666666666667
3,Sparse Auto,6.499204605337879,"Carbondale-Marion, IL",Cooling Degree Days (°Df),1297.6666666666667
1,Sparse Active,7.971315774518812,"Casper, WY",Cooling Degree Days (°Df),440.0
3,Sparse Auto,5.511328261678552,"Cedar Rapids, IA",Cooling Degree Days (°Df),774.3333333333334
5,Auto Small,6.027676645697928,"Chambersburg-Waynesboro, PA",Cooling Degree Days (°Df),934.0
1,Sparse Active,5.58011971503012,"Champaign-Urbana, IL",Cooling Degree Days (°Df),994.5
3,Sparse Auto,6.360166397497082,"Charleston, WV",Cooling Degree Days (°Df),1068.8
3,Sparse Auto,5.6585131547993575,"Charleston-North Charleston, SC",Cooling Degree Days (°Df),2427.0
4,Auto Large,5.236051321118476,"Charlotte-Concord-Gastonia, NC-SC",Cooling Degree Days (°Df),1551.909090909091
3,Sparse Auto,6.714462149284141,"Chattanooga, TN-GA",Cooling Degree Days (°Df),1459.6666666666667
1,Sparse Active,10.416946381906817,"Cheyenne, WY",Cooling Degree Days (°Df),492.0
4,Auto Large,3.9342845352152835,"Chicago-Naperville-Elgin, IL-IN-WI",Cooling Degree Days (°Df),884.8571428571429
3,Sparse Auto,4.819672050556448,"Chico, CA",Cooling Degree Days (°Df),1730.0
4,Auto Large,5.198681661586621,"Cincinnati, OH-KY-IN",Cooling Degree Days (°Df),1092.4375
3,Sparse Auto,5.8835001531734035,"Clarksville, TN-KY",Cooling Degree Days (°Df),1471.75
5,Auto Small,6.450301817295837,"Cleveland, TN",Cooling Degree Days (°Df),1463.0
4,Auto Large,5.239030933228603,"Cleveland-Elyria, OH",Cooling Degree Days (°Df),749.2
3,Sparse Auto,6.620857090863089,"Coeur d'Alene, ID",Cooling Degree Days (°Df),223.0
3,Sparse Auto,5.735068116774824,"College Station-Bryan, TX",Cooling Degree Days (°Df),2880.333333333333
3,Sparse Auto,4.0650330202961555,"Colorado Springs, CO",Cooling Degree Days (°Df),328.5
3,Sparse Auto,6.9474179207980296,"Columbia, MO",Cooling Degree Days (°Df),1260.6666666666667
4,Auto Large,6.189623940247864,"Columbia, SC",Cooling Degree Days (°Df),1917.6666666666667
3,Sparse Auto,6.038034603580465,"Columbus, GA-AL",Cooling Degree Days (°Df),2073.428571428572
5,Auto Small,8.092349363775686,"Columbus, IN",Cooling Degree Days (°Df),1002.0
4,Auto Large,5.018529835475418,"Columbus, OH",Cooling Degree Days (°Df),906.4
3,Sparse Auto,6.196104052943694,"Corpus Christi, TX",Cooling Degree Days (°Df),3966.5
1,Sparse Active,3.2568044344773206,"Corvallis, OR",Cooling Degree Days (°Df),293.0
3,Sparse Auto,7.720934569786481,"Crestview-Fort Walton Beach-Destin, FL",Cooling Degree Days (°Df),2790.5
5,Auto Small,4.833162484605701,"Cumberland, MD-WV",Cooling Degree Days (°Df),879.0
4,Auto Large,4.665452039086198,"Dallas-Fort Worth-Arlington, TX",Cooling Degree Days (°Df),2447.6363636363635
5,Auto Small,6.713757328033229,"Dalton, GA",Cooling Degree Days (°Df),1575.5
5,Auto Small,5.729877881090719,"Danville, IL",Cooling Degree Days (°Df),919.0
3,Sparse Auto,9.654314156515747,"Daphne-Fairhope-Foley, AL",Cooling Degree Days (°Df),2728.0
1,Sparse Active,5.574919113799141,"Davenport-Moline-Rock Island, IA-IL",Cooling Degree Days (°Df),963.25
3,Sparse Auto,4.942568688982381,"Dayton-Kettering, OH",Cooling Degree Days (°Df),1041.6666666666667
5,Auto Small,7.73070300442992,"Decatur, AL",Cooling Degree Days (°Df),1631.5
5,Auto Small,5.6670187986381215,"Decatur, IL",Cooling Degree Days (°Df),1063.0
3,Sparse Auto,6.111431445666809,"Deltona-Daytona Beach-Ormond Beach, FL",Cooling Degree Days (°Df),3721.5
4,Auto Large,5.387551266032284,"Des Moines-West Des Moines, IA",Cooling Degree Days (°Df),1002.6666666666666
4,Auto Large,3.9872664188339844,"Detroit-Warren-Dearborn, MI",Cooling Degree Days (°Df),762.8333333333334
3,Sparse Auto,6.873509854278803,"Dothan, AL",Cooling Degree Days (°Df),2604.0
4,Auto Large,4.830602945612652,"Dover, DE",Cooling Degree Days (°Df),1291.0
5,Auto Small,5.22075903239457,"Dubuque, IA",Cooling Degree Days (°Df),735.0
4,Auto Large,7.701986078209474,"Duluth, MN-WI",Cooling Degree Days (°Df),284.25
3,Sparse Auto,5.353667753997634,"Durham-Chapel Hill, NC",Cooling Degree Days (°Df),1428.8
5,Auto Small,4.830968100529345,"East Stroudsburg, PA",Cooling Degree Days (°Df),457.0
3,Sparse Auto,7.743743487337159,"Eau Claire, WI",Cooling Degree Days (°Df),542.5
3,Sparse Auto,9.039659053730142,"El Centro, CA",Cooling Degree Days (°Df),4746.0
4,Auto Large,5.349598826800237,"El Paso, TX",Cooling Degree Days (°Df),2429.0
5,Auto Small,6.794204161989231,"Elizabethtown-Fort Knox, KY",Cooling Degree Days (°Df),1146.6666666666667
5,Auto Small,6.952711291250893,"Elkhart-Goshen, IN",Cooling Degree Days (°Df),810.0
5,Auto Small,5.104260393181227,"Elmira, NY",Cooling Degree Days (°Df),559.0
3,Sparse Auto,5.5737281201315065,"Enid, OK",Cooling Degree Days (°Df),1747.0
1,Sparse Active,4.307969648379507,"Erie, PA",Cooling Degree Days (°Df),566.0
1,Sparse Active,5.026956204611711,"Eugene-Springfield, OR",Cooling Degree Days (°Df),168.0
3,Sparse Auto,7.118906492100415,"Evansville, IN-KY",Cooling Degree Days (°Df),1355.0
3,Sparse Auto,8.012731670845499,"Fargo, ND-MN",Cooling Degree Days (°Df),621.0
3,Sparse Auto,6.32440637612793,"Farmington, NM",Cooling Degree Days (°Df),984.0
3,Sparse Auto,4.329363490882602,"Fayetteville, NC",Cooling Degree Days (°Df),1789.6666666666667
3,Sparse Auto,4.9190378947445055,"Fayetteville-Springdale-Rogers, AR",Cooling Degree Days (°Df),1327.3333333333333
